inviter_id,cate_id,cate_interaction_freq
2d93534478d582e7b75cd26e618ddf3d,50011979,1
2d93534478d582e7b75cd26e618ddf3d,50017362,2
2d967922616320f5965fea68d6ff15cf,50000436,6
2d967922616320f5965fea68d6ff15cf,50010158,1
2d9cc940b81760e1b14fb2d76c009c75,121370028,2
2d9cc940b81760e1b14fb2d76c009c75,121386020,2
2d9cc940b81760e1b14fb2d76c009c75,121410029,2
2d9cc940b81760e1b14fb2d76c009c75,123216004,1
2d9cc940b81760e1b14fb2d76c009c75,125060018,1
2d9cc940b81760e1b14fb2d76c009c75,127686014,2
2d9cc940b81760e1b14fb2d76c009c75,127694012,1
2d9cc940b81760e1b14fb2d76c009c75,290502,2
2d9cc940b81760e1b14fb2d76c009c75,50002713,2
2d9cc940b81760e1b14fb2d76c009c75,50005050,4
2d9cc940b81760e1b14fb2d76c009c75,50005266,4
2d9cc940b81760e1b14fb2d76c009c75,50010794,2
2d9cc940b81760e1b14fb2d76c009c75,50013865,2
2d9cc940b81760e1b14fb2d76c009c75,50016205,1
2d9cc940b81760e1b14fb2d76c009c75,50018218,2
2d9cc940b81760e1b14fb2d76c009c75,50021926,5
2da157f240d7e264b094d3df79815c56,110520,1
2da157f240d7e264b094d3df79815c56,121386014,1
2da157f240d7e264b094d3df79815c56,350615,1
2da157f240d7e264b094d3df79815c56,50003338,1
2da157f240d7e264b094d3df79815c56,50006126,1
2da157f240d7e264b094d3df79815c56,50011277,1
2da157f240d7e264b094d3df79815c56,50012584,1
2da157f240d7e264b094d3df79815c56,50012598,1
2da157f240d7e264b094d3df79815c56,50012772,1
2da157f240d7e264b094d3df79815c56,50013878,2
2da157f240d7e264b094d3df79815c56,50021556,1
2da157f240d7e264b094d3df79815c56,50025922,2
2da6bb35e7407cad1a24be84fd94cbf1,50003448,1
2da6bb35e7407cad1a24be84fd94cbf1,50012019,1
2da6bb35e7407cad1a24be84fd94cbf1,50024783,1
2da9d877d94232de6d484708b1912060,125074041,1
2da9d877d94232de6d484708b1912060,162103,1
2da9d877d94232de6d484708b1912060,162205,1
2da9d877d94232de6d484708b1912060,302910,1
2da9d877d94232de6d484708b1912060,50006119,3
2da9d877d94232de6d484708b1912060,50008898,1
2da9d877d94232de6d484708b1912060,50010796,1
2da9d877d94232de6d484708b1912060,50010798,1
2da9d877d94232de6d484708b1912060,50010803,1
2da9d877d94232de6d484708b1912060,50011980,1
2dac8ba19835a490db9f534f4bd66e87,121474011,1
2dac8ba19835a490db9f534f4bd66e87,121480026,3
2dac8ba19835a490db9f534f4bd66e87,50018974,1
2dad7ac5574029346f60bd4fa99db93a,121452007,1
2dad7ac5574029346f60bd4fa99db93a,123316004,1
2dad7ac5574029346f60bd4fa99db93a,125038023,1
2dad7ac5574029346f60bd4fa99db93a,125178006,1
2dad7ac5574029346f60bd4fa99db93a,150704,2
2dad7ac5574029346f60bd4fa99db93a,201163102,2
2dad7ac5574029346f60bd4fa99db93a,3035,1
2dad7ac5574029346f60bd4fa99db93a,50000093,1
2dad7ac5574029346f60bd4fa99db93a,50000436,1
2dad7ac5574029346f60bd4fa99db93a,50002711,1
2dad7ac5574029346f60bd4fa99db93a,50002833,1
2dad7ac5574029346f60bd4fa99db93a,50003820,1
2dad7ac5574029346f60bd4fa99db93a,50005050,1
2dad7ac5574029346f60bd4fa99db93a,50008554,1
2dad7ac5574029346f60bd4fa99db93a,50010420,1
2dad7ac5574029346f60bd4fa99db93a,50011165,1
2dad7ac5574029346f60bd4fa99db93a,50012478,1
2dad7ac5574029346f60bd4fa99db93a,50024154,1
2dad7ac5574029346f60bd4fa99db93a,50050237,1
2dad7ac5574029346f60bd4fa99db93a,50504005,4
2db16da771129f2ed6b9eea1ea7b5600,350712,1
2db1d3d9a26070fcacadfeecabec98b6,162201,2
2db1d3d9a26070fcacadfeecabec98b6,50000557,1
2db1d3d9a26070fcacadfeecabec98b6,50000671,1
2db1d3d9a26070fcacadfeecabec98b6,50001871,1
2db40c02e6b9724efe2eb2dfa993dcb3,123256001,1
2db40c02e6b9724efe2eb2dfa993dcb3,50012010,2
2db4170075226e0944924581b556e69d,201395605,2
2db4170075226e0944924581b556e69d,50008881,1
2db4170075226e0944924581b556e69d,50010792,1
2db4170075226e0944924581b556e69d,50010796,1
2db4170075226e0944924581b556e69d,50011978,1
2db4170075226e0944924581b556e69d,50011982,1
2db7296412494c8570c4cb5fcf762f72,201802301,1
2db7296412494c8570c4cb5fcf762f72,50002045,1
2db7296412494c8570c4cb5fcf762f72,50006889,1
2db7296412494c8570c4cb5fcf762f72,50010807,1
2db7296412494c8570c4cb5fcf762f72,50011123,1
2db7296412494c8570c4cb5fcf762f72,50011980,1
2db7296412494c8570c4cb5fcf762f72,50011993,1
2db7296412494c8570c4cb5fcf762f72,50012027,1
2db7296412494c8570c4cb5fcf762f72,50024116,1
2dc13e5aa1aeaad457d279cec290a197,201775802,1
2dc13e5aa1aeaad457d279cec290a197,50010817,1
2dc8f13aadbbdd99ac6101ccf3a96f87,121396029,2
2dcf3138518dc5c9fe6ed0116b1e30b4,123216004,5
2dcf3138518dc5c9fe6ed0116b1e30b4,124732001,1
2dcf3138518dc5c9fe6ed0116b1e30b4,162103,3
2dcf3138518dc5c9fe6ed0116b1e30b4,162201,4
2dcf3138518dc5c9fe6ed0116b1e30b4,162205,2
2dcf3138518dc5c9fe6ed0116b1e30b4,162404,2
2dcf3138518dc5c9fe6ed0116b1e30b4,201284013,2
2dcf3138518dc5c9fe6ed0116b1e30b4,201304009,1
2dcf3138518dc5c9fe6ed0116b1e30b4,201309209,2
2dcf3138518dc5c9fe6ed0116b1e30b4,210211,1
2dcf3138518dc5c9fe6ed0116b1e30b4,50000671,1
2dcf3138518dc5c9fe6ed0116b1e30b4,50000697,4
2dcf3138518dc5c9fe6ed0116b1e30b4,50006846,1
2dcf3138518dc5c9fe6ed0116b1e30b4,50008897,1
2dcf3138518dc5c9fe6ed0116b1e30b4,50008898,2
2dcf3138518dc5c9fe6ed0116b1e30b4,50010159,1
2dcf3138518dc5c9fe6ed0116b1e30b4,50010850,8
2dcf3138518dc5c9fe6ed0116b1e30b4,50011277,3
2dcf3138518dc5c9fe6ed0116b1e30b4,50011979,1
2dcf3138518dc5c9fe6ed0116b1e30b4,50012019,1
2dcf3138518dc5c9fe6ed0116b1e30b4,50012027,2
2dcf3138518dc5c9fe6ed0116b1e30b4,50012772,6
2dcf3138518dc5c9fe6ed0116b1e30b4,50014239,1
2dcf3138518dc5c9fe6ed0116b1e30b4,50018977,2
2dcf3138518dc5c9fe6ed0116b1e30b4,50023244,2
2dd149cee2512a748cfea38f13cf8823,126054001,2
2dd149cee2512a748cfea38f13cf8823,127310021,2
2dd149cee2512a748cfea38f13cf8823,50013341,1
2dd149cee2512a748cfea38f13cf8823,50024685,1
2dd452ce71a6821fdf6e62ea43b1f025,50006895,2
2dd5fff6b7576e5adfefc90069930ef7,121450007,1
2dd5fff6b7576e5adfefc90069930ef7,122690003,1
2dd5fff6b7576e5adfefc90069930ef7,162205,3
2dd5fff6b7576e5adfefc90069930ef7,1629,1
2dd5fff6b7576e5adfefc90069930ef7,50008900,2
2dd5fff6b7576e5adfefc90069930ef7,50010167,1
2dd5fff6b7576e5adfefc90069930ef7,50012027,1
2dd5fff6b7576e5adfefc90069930ef7,50012720,1
2dd5fff6b7576e5adfefc90069930ef7,50016737,1
2dd61c43cbb55eab0675abd3ab6996ab,121386034,1
2dd61c43cbb55eab0675abd3ab6996ab,121396029,1
2dd61c43cbb55eab0675abd3ab6996ab,121410029,1
2dd61c43cbb55eab0675abd3ab6996ab,121474011,2
2dd61c43cbb55eab0675abd3ab6996ab,122654005,2
2dd61c43cbb55eab0675abd3ab6996ab,122910003,1
2dd61c43cbb55eab0675abd3ab6996ab,122920001,1
2dd61c43cbb55eab0675abd3ab6996ab,124350003,1
2dd61c43cbb55eab0675abd3ab6996ab,124648001,1
2dd61c43cbb55eab0675abd3ab6996ab,125156005,1
2dd61c43cbb55eab0675abd3ab6996ab,126524002,1
2dd61c43cbb55eab0675abd3ab6996ab,126782002,1
2dd61c43cbb55eab0675abd3ab6996ab,150704,1
2dd61c43cbb55eab0675abd3ab6996ab,162201,4
2dd61c43cbb55eab0675abd3ab6996ab,201160707,1
2dd61c43cbb55eab0675abd3ab6996ab,201169115,1
2dd61c43cbb55eab0675abd3ab6996ab,201304408,2
2dd61c43cbb55eab0675abd3ab6996ab,201310106,1
2dd61c43cbb55eab0675abd3ab6996ab,201384015,1
2dd61c43cbb55eab0675abd3ab6996ab,201412701,1
2dd61c43cbb55eab0675abd3ab6996ab,201565512,1
2dd61c43cbb55eab0675abd3ab6996ab,201801701,1
2dd61c43cbb55eab0675abd3ab6996ab,211507,1
2dd61c43cbb55eab0675abd3ab6996ab,50001393,1
2dd61c43cbb55eab0675abd3ab6996ab,50002702,1
2dd61c43cbb55eab0675abd3ab6996ab,50002794,1
2dd61c43cbb55eab0675abd3ab6996ab,50002807,1
2dd61c43cbb55eab0675abd3ab6996ab,50003168,1
2dd61c43cbb55eab0675abd3ab6996ab,50003695,1
2dd61c43cbb55eab0675abd3ab6996ab,50003854,2
2dd61c43cbb55eab0675abd3ab6996ab,50004416,1
2dd61c43cbb55eab0675abd3ab6996ab,50006050,1
2dd61c43cbb55eab0675abd3ab6996ab,50006260,1
2dd61c43cbb55eab0675abd3ab6996ab,50007068,1
2dd61c43cbb55eab0675abd3ab6996ab,50007125,1
2dd61c43cbb55eab0675abd3ab6996ab,50008044,1
2dd61c43cbb55eab0675abd3ab6996ab,50008779,1
2dd61c43cbb55eab0675abd3ab6996ab,50008897,1
2dd61c43cbb55eab0675abd3ab6996ab,50010159,1
2dd61c43cbb55eab0675abd3ab6996ab,50010167,2
2dd61c43cbb55eab0675abd3ab6996ab,50010368,1
2dd61c43cbb55eab0675abd3ab6996ab,50010540,1
2dd61c43cbb55eab0675abd3ab6996ab,50010807,1
2dd61c43cbb55eab0675abd3ab6996ab,50010808,1
2dd61c43cbb55eab0675abd3ab6996ab,50010817,3
2dd61c43cbb55eab0675abd3ab6996ab,50011277,1
2dd61c43cbb55eab0675abd3ab6996ab,50011892,1
2dd61c43cbb55eab0675abd3ab6996ab,50011898,1
2dd61c43cbb55eab0675abd3ab6996ab,50012010,1
2dd61c43cbb55eab0675abd3ab6996ab,50012028,1
2dd61c43cbb55eab0675abd3ab6996ab,50012032,1
2dd61c43cbb55eab0675abd3ab6996ab,50012166,1
2dd61c43cbb55eab0675abd3ab6996ab,50012363,1
2dd61c43cbb55eab0675abd3ab6996ab,50012772,2
2dd61c43cbb55eab0675abd3ab6996ab,50012775,1
2dd61c43cbb55eab0675abd3ab6996ab,50013422,1
2dd61c43cbb55eab0675abd3ab6996ab,50013618,1
2dd61c43cbb55eab0675abd3ab6996ab,50015148,1
2dd61c43cbb55eab0675abd3ab6996ab,50015272,1
2dd61c43cbb55eab0675abd3ab6996ab,50015490,1
2dd61c43cbb55eab0675abd3ab6996ab,50015744,1
2dd61c43cbb55eab0675abd3ab6996ab,50016236,1
2dd61c43cbb55eab0675abd3ab6996ab,50016792,1
2dd61c43cbb55eab0675abd3ab6996ab,50017118,1
2dd61c43cbb55eab0675abd3ab6996ab,50017915,1
2dd61c43cbb55eab0675abd3ab6996ab,50018983,1
2dd61c43cbb55eab0675abd3ab6996ab,50019583,2
2dd61c43cbb55eab0675abd3ab6996ab,50020072,2
2dd61c43cbb55eab0675abd3ab6996ab,50020107,1
2dd61c43cbb55eab0675abd3ab6996ab,50020322,1
2dd61c43cbb55eab0675abd3ab6996ab,50020704,1
2dd61c43cbb55eab0675abd3ab6996ab,50020776,1
2dd61c43cbb55eab0675abd3ab6996ab,50020778,1
2dd61c43cbb55eab0675abd3ab6996ab,50021305,1
2dd61c43cbb55eab0675abd3ab6996ab,50021560,1
2dd61c43cbb55eab0675abd3ab6996ab,50023207,1
2dd61c43cbb55eab0675abd3ab6996ab,50023211,1
2dd61c43cbb55eab0675abd3ab6996ab,50024861,1
2dd61c43cbb55eab0675abd3ab6996ab,50050732,1
2dd61c43cbb55eab0675abd3ab6996ab,50644005,1
2dd6e910f333b1365bfc05cdac81f65d,126524005,76
2dd6e910f333b1365bfc05cdac81f65d,50010894,80
2ddbf749475e2d36723d03dfedf91b99,121404022,1
2ddbf749475e2d36723d03dfedf91b99,201304408,1
2ddbf749475e2d36723d03dfedf91b99,50000671,1
2ddbf749475e2d36723d03dfedf91b99,50005050,1
2ddbf749475e2d36723d03dfedf91b99,50009039,1
2ddbf749475e2d36723d03dfedf91b99,50010797,1
2de058a5b824df5fd15550eb32ba3cc8,50000347,1
2de058a5b824df5fd15550eb32ba3cc8,50002798,3
2ded770c796b7c6e761312697259ac15,121388007,1
2ded770c796b7c6e761312697259ac15,121418031,1
2ded770c796b7c6e761312697259ac15,122354006,1
2ded770c796b7c6e761312697259ac15,123216004,10
2ded770c796b7c6e761312697259ac15,123222004,1
2ded770c796b7c6e761312697259ac15,124732001,1
2ded770c796b7c6e761312697259ac15,127662024,1
2ded770c796b7c6e761312697259ac15,162103,8
2ded770c796b7c6e761312697259ac15,162104,4
2ded770c796b7c6e761312697259ac15,162116,1
2ded770c796b7c6e761312697259ac15,162201,4
2ded770c796b7c6e761312697259ac15,162205,10
2ded770c796b7c6e761312697259ac15,162404,1
2ded770c796b7c6e761312697259ac15,162702,6
2ded770c796b7c6e761312697259ac15,1629,2
2ded770c796b7c6e761312697259ac15,201284013,2
2ded770c796b7c6e761312697259ac15,201304009,1
2ded770c796b7c6e761312697259ac15,201309209,1
2ded770c796b7c6e761312697259ac15,201774302,2
2ded770c796b7c6e761312697259ac15,201802201,1
2ded770c796b7c6e761312697259ac15,213205,1
2ded770c796b7c6e761312697259ac15,50000557,1
2ded770c796b7c6e761312697259ac15,50000671,4
2ded770c796b7c6e761312697259ac15,50000697,11
2ded770c796b7c6e761312697259ac15,50008616,2
2ded770c796b7c6e761312697259ac15,50008881,3
2ded770c796b7c6e761312697259ac15,50008898,5
2ded770c796b7c6e761312697259ac15,50008900,3
2ded770c796b7c6e761312697259ac15,50008901,3
2ded770c796b7c6e761312697259ac15,50008904,1
2ded770c796b7c6e761312697259ac15,50009562,1
2ded770c796b7c6e761312697259ac15,50009866,1
2ded770c796b7c6e761312697259ac15,50010158,1
2ded770c796b7c6e761312697259ac15,50010535,1
2ded770c796b7c6e761312697259ac15,50010797,1
2ded770c796b7c6e761312697259ac15,50010807,2
2ded770c796b7c6e761312697259ac15,50010808,1
2ded770c796b7c6e761312697259ac15,50010817,1
2ded770c796b7c6e761312697259ac15,50010850,12
2ded770c796b7c6e761312697259ac15,50011167,2
2ded770c796b7c6e761312697259ac15,50011277,9
2ded770c796b7c6e761312697259ac15,50011980,1
2ded770c796b7c6e761312697259ac15,50011982,1
2ded770c796b7c6e761312697259ac15,50011990,1
2ded770c796b7c6e761312697259ac15,50012010,1
2ded770c796b7c6e761312697259ac15,50012027,11
2ded770c796b7c6e761312697259ac15,50012051,1
2ded770c796b7c6e761312697259ac15,50012720,1
2ded770c796b7c6e761312697259ac15,50012772,5
2ded770c796b7c6e761312697259ac15,50013194,1
2ded770c796b7c6e761312697259ac15,50013865,2
2ded770c796b7c6e761312697259ac15,50013870,1
2ded770c796b7c6e761312697259ac15,50018401,1
2ded770c796b7c6e761312697259ac15,50018423,2
2ded770c796b7c6e761312697259ac15,50018977,1
2ded770c796b7c6e761312697259ac15,50019999,1
2ded770c796b7c6e761312697259ac15,50634003,1
2dee998b4fb16434d346b008b55fc85f,121416015,1
2dee998b4fb16434d346b008b55fc85f,122690003,1
2dee998b4fb16434d346b008b55fc85f,125152012,2
2dee998b4fb16434d346b008b55fc85f,125268007,1
2dee998b4fb16434d346b008b55fc85f,162201,1
2dee998b4fb16434d346b008b55fc85f,50001871,1
2dee998b4fb16434d346b008b55fc85f,50003318,1
2dee998b4fb16434d346b008b55fc85f,50003854,1
2dee998b4fb16434d346b008b55fc85f,50007068,1
2dee998b4fb16434d346b008b55fc85f,50008890,2
2dee998b4fb16434d346b008b55fc85f,50010159,1
2dee998b4fb16434d346b008b55fc85f,50012778,1
2dee998b4fb16434d346b008b55fc85f,50013870,1
2dee998b4fb16434d346b008b55fc85f,50013878,1
2dee998b4fb16434d346b008b55fc85f,50596014,1
2df6d60c3025a6344561d3270de8cb60,121366007,3
2df6d60c3025a6344561d3270de8cb60,121424009,2
2df6d60c3025a6344561d3270de8cb60,121452038,5
2df6d60c3025a6344561d3270de8cb60,121454009,1
2df6d60c3025a6344561d3270de8cb60,121484044,1
2df6d60c3025a6344561d3270de8cb60,150704,2
2df6d60c3025a6344561d3270de8cb60,50001865,2
2df6d60c3025a6344561d3270de8cb60,50003854,1
2df6d60c3025a6344561d3270de8cb60,50006888,1
2df6d60c3025a6344561d3270de8cb60,50006894,2
2df6d60c3025a6344561d3270de8cb60,50006943,2
2df6d60c3025a6344561d3270de8cb60,50012413,2
2df6d60c3025a6344561d3270de8cb60,50023643,1
2df79b531c6f4153c7fe1665938fc162,162205,3
2df9de567dd47e667e4e178647daa8d6,1205,1
2df9de567dd47e667e4e178647daa8d6,50008779,1
2df9de567dd47e667e4e178647daa8d6,50009211,1
2df9de567dd47e667e4e178647daa8d6,50012587,1
2df9de567dd47e667e4e178647daa8d6,50504005,1
2e01cd09caec0cc06b23a8561afef3cf,121400029,1
2e01cd09caec0cc06b23a8561afef3cf,121408011,1
2e01cd09caec0cc06b23a8561afef3cf,162104,1
2e01cd09caec0cc06b23a8561afef3cf,201247207,2
2e01cd09caec0cc06b23a8561afef3cf,350202,1
2e01cd09caec0cc06b23a8561afef3cf,50000671,4
2e01cd09caec0cc06b23a8561afef3cf,50003757,2
2e01cd09caec0cc06b23a8561afef3cf,50005050,1
2e01cd09caec0cc06b23a8561afef3cf,50008898,2
2e01cd09caec0cc06b23a8561afef3cf,50010790,1
2e01cd09caec0cc06b23a8561afef3cf,50010796,1
2e01cd09caec0cc06b23a8561afef3cf,50011721,1
2e01cd09caec0cc06b23a8561afef3cf,50012042,1
2e1860c21c6bea0cf193779bd75204fb,150704,1
2e1860c21c6bea0cf193779bd75204fb,1623,2
2e1860c21c6bea0cf193779bd75204fb,50000671,2
2e1860c21c6bea0cf193779bd75204fb,50006846,1
2e1860c21c6bea0cf193779bd75204fb,50010794,1
2e1860c21c6bea0cf193779bd75204fb,50011277,1
2e1860c21c6bea0cf193779bd75204fb,50011717,3
2e1860c21c6bea0cf193779bd75204fb,50023107,1
2e1c0e1de46516f15b593354c60ce834,121142001,4
2e1c0e1de46516f15b593354c60ce834,162201,1
2e1c0e1de46516f15b593354c60ce834,201284013,2
2e1c0e1de46516f15b593354c60ce834,50000671,1
2e1c0e1de46516f15b593354c60ce834,50001871,4
2e1c0e1de46516f15b593354c60ce834,50005264,5
2e1c0e1de46516f15b593354c60ce834,50008617,1
2e1c0e1de46516f15b593354c60ce834,50009189,3
2e1c0e1de46516f15b593354c60ce834,50013875,1
2e1c0e1de46516f15b593354c60ce834,50013878,6
2e1c0e1de46516f15b593354c60ce834,50014493,1
2e1c0e1de46516f15b593354c60ce834,50016738,1
2e1c691c22e74855ec6156fb48a18ea8,121408043,1
2e1c691c22e74855ec6156fb48a18ea8,122692006,1
2e1c691c22e74855ec6156fb48a18ea8,50000563,1
2e1c691c22e74855ec6156fb48a18ea8,50010540,2
2e261e75af591e28d9d21cc265f07a86,121382014,1
2e261e75af591e28d9d21cc265f07a86,121408011,2
2e261e75af591e28d9d21cc265f07a86,122354006,1
2e261e75af591e28d9d21cc265f07a86,127738001,2
2e261e75af591e28d9d21cc265f07a86,162201,1
2e261e75af591e28d9d21cc265f07a86,201395605,1
2e261e75af591e28d9d21cc265f07a86,210211,2
2e261e75af591e28d9d21cc265f07a86,213203,1
2e261e75af591e28d9d21cc265f07a86,50000093,1
2e261e75af591e28d9d21cc265f07a86,50000436,3
2e261e75af591e28d9d21cc265f07a86,50000671,5
2e261e75af591e28d9d21cc265f07a86,50002256,1
2e261e75af591e28d9d21cc265f07a86,50005050,2
2e261e75af591e28d9d21cc265f07a86,50005266,2
2e261e75af591e28d9d21cc265f07a86,50008881,2
2e261e75af591e28d9d21cc265f07a86,50009859,1
2e261e75af591e28d9d21cc265f07a86,50010368,1
2e261e75af591e28d9d21cc265f07a86,50010798,1
2e261e75af591e28d9d21cc265f07a86,50011744,1
2e261e75af591e28d9d21cc265f07a86,50011975,1
2e261e75af591e28d9d21cc265f07a86,50011980,2
2e261e75af591e28d9d21cc265f07a86,50011993,1
2e261e75af591e28d9d21cc265f07a86,50012051,1
2e261e75af591e28d9d21cc265f07a86,50012323,1
2e261e75af591e28d9d21cc265f07a86,50012349,2
2e261e75af591e28d9d21cc265f07a86,50012598,1
2e261e75af591e28d9d21cc265f07a86,50012677,1
2e261e75af591e28d9d21cc265f07a86,50012720,1
2e261e75af591e28d9d21cc265f07a86,50013794,3
2e261e75af591e28d9d21cc265f07a86,50016845,5
2e261e75af591e28d9d21cc265f07a86,50023751,1
2e261e75af591e28d9d21cc265f07a86,50050366,1
2e261e75af591e28d9d21cc265f07a86,50050381,1
2e2794f438eb569daddf6aa4c5ef1ddf,50000671,1
2e2794f438eb569daddf6aa4c5ef1ddf,50008898,2
2e2918e932d228a3b16e37751112a34a,124574015,1
2e2918e932d228a3b16e37751112a34a,127220009,2
2e2918e932d228a3b16e37751112a34a,201311201,2
2e2918e932d228a3b16e37751112a34a,201846803,1
2e2918e932d228a3b16e37751112a34a,50000561,1
2e2918e932d228a3b16e37751112a34a,50011978,1
2e2918e932d228a3b16e37751112a34a,50011990,1
2e2918e932d228a3b16e37751112a34a,50016665,1
2e3395d7e7f856ea2116de2e143e1efc,162205,1
2e3395d7e7f856ea2116de2e143e1efc,201304009,2
2e3395d7e7f856ea2116de2e143e1efc,50008881,1
2e3395d7e7f856ea2116de2e143e1efc,50011975,1
2e3395d7e7f856ea2116de2e143e1efc,50024116,1
2e3395d7e7f856ea2116de2e143e1efc,50504005,3
2e41a9f678374bfa82be6ec73571d17b,121408042,2
2e41a9f678374bfa82be6ec73571d17b,121466037,1
2e41a9f678374bfa82be6ec73571d17b,122372002,1
2e41a9f678374bfa82be6ec73571d17b,124356005,1
2e41a9f678374bfa82be6ec73571d17b,125148003,22
2e41a9f678374bfa82be6ec73571d17b,125262007,1
2e41a9f678374bfa82be6ec73571d17b,127654006,13
2e41a9f678374bfa82be6ec73571d17b,201171221,1
2e41a9f678374bfa82be6ec73571d17b,201534603,1
2e41a9f678374bfa82be6ec73571d17b,217308,1
2e41a9f678374bfa82be6ec73571d17b,3035,1
2e41a9f678374bfa82be6ec73571d17b,50000557,1
2e41a9f678374bfa82be6ec73571d17b,50000671,2
2e41a9f678374bfa82be6ec73571d17b,50000697,1
2e41a9f678374bfa82be6ec73571d17b,50002833,1
2e41a9f678374bfa82be6ec73571d17b,50002928,17
2e41a9f678374bfa82be6ec73571d17b,50006521,16
2e41a9f678374bfa82be6ec73571d17b,50006523,25
2e41a9f678374bfa82be6ec73571d17b,50008062,1
2e41a9f678374bfa82be6ec73571d17b,50009190,2
2e41a9f678374bfa82be6ec73571d17b,50011412,1
2e41a9f678374bfa82be6ec73571d17b,50012075,2
2e41a9f678374bfa82be6ec73571d17b,50012089,1
2e41a9f678374bfa82be6ec73571d17b,50012517,1
2e41a9f678374bfa82be6ec73571d17b,50012900,1
2e41a9f678374bfa82be6ec73571d17b,50012934,1
2e41a9f678374bfa82be6ec73571d17b,50013467,1
2e41a9f678374bfa82be6ec73571d17b,50014571,1
2e41a9f678374bfa82be6ec73571d17b,50015490,1
2e41a9f678374bfa82be6ec73571d17b,50018170,1
2e41a9f678374bfa82be6ec73571d17b,50020363,8
2e41a9f678374bfa82be6ec73571d17b,50020411,5
2e41a9f678374bfa82be6ec73571d17b,50020676,1
2e41a9f678374bfa82be6ec73571d17b,50022339,2
2e41a9f678374bfa82be6ec73571d17b,50024813,2
2e41a9f678374bfa82be6ec73571d17b,50050396,2
2e41a9f678374bfa82be6ec73571d17b,50466023,1
2e41a9f678374bfa82be6ec73571d17b,50644005,1
2e435a34f76ea2d764ee697f4c17a3bd,121396013,1
2e435a34f76ea2d764ee697f4c17a3bd,121408011,2
2e435a34f76ea2d764ee697f4c17a3bd,123216004,1
2e435a34f76ea2d764ee697f4c17a3bd,123332002,1
2e435a34f76ea2d764ee697f4c17a3bd,127830005,1
2e435a34f76ea2d764ee697f4c17a3bd,162103,2
2e435a34f76ea2d764ee697f4c17a3bd,162104,2
2e435a34f76ea2d764ee697f4c17a3bd,162201,3
2e435a34f76ea2d764ee697f4c17a3bd,162205,11
2e435a34f76ea2d764ee697f4c17a3bd,1629,2
2e435a34f76ea2d764ee697f4c17a3bd,201405003,1
2e435a34f76ea2d764ee697f4c17a3bd,201566723,1
2e435a34f76ea2d764ee697f4c17a3bd,213203,1
2e435a34f76ea2d764ee697f4c17a3bd,50000436,3
2e435a34f76ea2d764ee697f4c17a3bd,50000671,1
2e435a34f76ea2d764ee697f4c17a3bd,50000697,1
2e435a34f76ea2d764ee697f4c17a3bd,50005050,1
2e435a34f76ea2d764ee697f4c17a3bd,50005180,2
2e435a34f76ea2d764ee697f4c17a3bd,50006943,7
2e435a34f76ea2d764ee697f4c17a3bd,50008056,4
2e435a34f76ea2d764ee697f4c17a3bd,50008554,1
2e435a34f76ea2d764ee697f4c17a3bd,50008681,1
2e435a34f76ea2d764ee697f4c17a3bd,50008897,3
2e435a34f76ea2d764ee697f4c17a3bd,50008898,1
2e435a34f76ea2d764ee697f4c17a3bd,50008899,2
2e435a34f76ea2d764ee697f4c17a3bd,50008900,1
2e435a34f76ea2d764ee697f4c17a3bd,50009211,1
2e435a34f76ea2d764ee697f4c17a3bd,50010159,1
2e435a34f76ea2d764ee697f4c17a3bd,50010401,1
2e435a34f76ea2d764ee697f4c17a3bd,50010850,11
2e435a34f76ea2d764ee697f4c17a3bd,50011277,6
2e435a34f76ea2d764ee697f4c17a3bd,50011717,1
2e435a34f76ea2d764ee697f4c17a3bd,50012010,1
2e435a34f76ea2d764ee697f4c17a3bd,50012027,4
2e435a34f76ea2d764ee697f4c17a3bd,50012043,1
2e435a34f76ea2d764ee697f4c17a3bd,50012771,4
2e435a34f76ea2d764ee697f4c17a3bd,50012772,1
2e435a34f76ea2d764ee697f4c17a3bd,50013189,1
2e435a34f76ea2d764ee697f4c17a3bd,50013194,7
2e435a34f76ea2d764ee697f4c17a3bd,50013228,1
2e435a34f76ea2d764ee697f4c17a3bd,50016432,1
2e435a34f76ea2d764ee697f4c17a3bd,50018977,1
2e4ac9ad263fc129219a0ba67d95d980,50000436,1
2e4ac9ad263fc129219a0ba67d95d980,50008898,1
2e4ac9ad263fc129219a0ba67d95d980,50011744,1
2e4ac9ad263fc129219a0ba67d95d980,50014493,1
2e4bf7465ab289263dd01a0fb489eb26,121452007,1
2e4bf7465ab289263dd01a0fb489eb26,122654005,1
2e4bf7465ab289263dd01a0fb489eb26,125074041,1
2e4bf7465ab289263dd01a0fb489eb26,50000436,1
2e4bf7465ab289263dd01a0fb489eb26,50008056,1
2e4bf7465ab289263dd01a0fb489eb26,50009522,1
2e4bf7465ab289263dd01a0fb489eb26,50011978,1
2e4d578e854ecafa4e6701a7b2b65d7b,121474010,1
2e4d578e854ecafa4e6701a7b2b65d7b,121480026,1
2e4d578e854ecafa4e6701a7b2b65d7b,162701,1
2e4d578e854ecafa4e6701a7b2b65d7b,162702,1
2e4d578e854ecafa4e6701a7b2b65d7b,50005065,1
2e4d578e854ecafa4e6701a7b2b65d7b,50010796,1
2e4d578e854ecafa4e6701a7b2b65d7b,50010803,1
2e4d578e854ecafa4e6701a7b2b65d7b,50010805,1
