item_id,item_popularity
41d69c743a79e6808e0e25a78856baa6,2
47d6c97f24f6cad4d3a046a1c030b7ce,2
35f156b2aa4d106b680ba676cf41729d,2
1c1e87320685a145aba2a3507e7bf025,2
6ad08b53b93ba9de915b110184f169c0,2
a1635fc3a1a3576517ba715052dfe997,2
0defd52ece70747662b5bb0df5bcce2a,2
b7a7bbea71c3b8819ad7424d2eff96fb,2
9f65bafe354e93a6caffa0f8e3c483e1,2
9992c2943d33d97f46bddbc06f0cf1e9,2
7c69bd8e57f45aad18a8cd7719187fc3,2
fbdac1fcb423dd117830a20d403124bd,2
f83afecdbfd937d481a18adbe0bf4bde,2
008d7e4499388d1b04843115a94c5969,2
5550bfe03cf5d9884bd2f95d5ba2f222,2
a8b334e6ab259786c17ed9d443274f1a,2
f890ae9afaf115be74cc890e78a31743,2
274ca8543d64391e3dfc9b0e388ae5f2,2
06c9c46f53054337ec8e31a272ae4dc3,2
067607c39e44d783ee8c1ec941768685,2
ef55b4c153864f9745c74ca85b745c3b,2
9a39282a5f1c066ccaef41310720db79,2
fdfce8b26ae7157876875ee4ccafc4cc,2
8c7f7b7dac8027dc8975bcd1321b91d0,2
d1cc500b5fbc266c75834eb772fd4c5e,2
115e79a4f9773e84d16002a097f25343,2
4dedc2aa710ee82f32e13b1a3a94a36b,2
6a5d7b3fff07d1f5b3693e804d1c76a4,2
82f0475495a119a02a0b4a8ed01dc075,2
e3039b6b55c9aa15cc492a9c431a4bc6,2
23a86ff0ff29edffa21ceadec29d8ef0,2
c08094851aa7538821de039c0bb59141,2
c46dbb58ce0d1391eb7c56f6c9b84fcf,2
38e66c0a9f1ecc13913648fedafeafbb,2
b31c85783ab862ac6606fcf421ae374f,2
e61e4c94e450bebaf35d5d3769161ec5,2
9aee0007459a09cbe6bc1f92080efc78,2
21a0558a7c967f8450c76bb91efd0873,2
3c340b45b2357f2b718355bf8300c673,2
a4b9077d50b466727d5c7aed8e850d6a,2
0e3a4c1e5a9dbe5733a88597287e705f,2
7da6d5ad52d25b25113ac32204be2066,2
f27e4b5ecc0039c68832b09f42126bb3,2
45bab7e8fa9270d0b0ca623c66f507e8,2
77bd94e13653a102a05009dc1a9ca635,2
bd179def0d3819833201712f3475f5fe,2
c057049e36a862076bbaecd704eee13f,2
f0862f8d275992d7b7a2d4f3cb5c5f93,2
8d92006e8da03617f873e6fdc9747751,2
dcb28ba5557b821054fc18fde54c2c54,2
2b976f1ac2aacf7f38ae11cac44f64c0,2
cd4469d294265f64caca3e0943b962a2,2
8de4afed9e08ba498958131b305146d9,2
732aac2d99cfccf20929143161d0f855,2
db2c0095c2b7b3780fe031871c81527b,2
290275b72d2b0b3328d43952bf34609c,2
0cc7ebbdd8f100d8851a1c2b066a9433,2
c94b3fc2b7d2ac0b35d32ae32173d9b0,2
9487c6ca8a59e06cb8237c54cf122d8b,2
ff7939b7350a722a0ace21d076f18aad,2
04cf632b86c786fa9eaeb2810f450681,2
edc363607e69a021db25d3fd618f6ca2,2
da8cb4fc167f9d3c9017bf03e658836d,2
90a945208e1e79df9f0a6f3465c47ec4,2
6a8598a3e721482b2f29b290d53f576e,2
658b597f0de316ff5ae40290f27917c2,2
15cfa3e449c59dad2b0102a96ccd9d6b,2
2d19f59e71b73258a27c193974e36893,2
ecac42fd64453ab412be7f42d48848f8,2
4d6804cdb9bd079459b6ed1b15d8cab8,2
b8788da25756c2dfcf0a08e1fcc41c22,2
11b2640f581a628d659456333e843eb0,2
bfed66ebc04ee53117269b88e9931634,2
ac4f80b164d216d8009b57d2bff59840,2
ace01235c1586c253ce8441bfe3ee936,2
5f2a335111f68cb46cf555f2ebf21bcc,2
4dcdd12073cd2dc34db149a749787b5a,2
620339f698f73c4ced22880e41d9816f,2
427e5e5fb6c8f272f67824300974764d,2
d6ebaca6223bc95ecaf8d8b961abbc04,2
1077340001482f91536a55a1b86829c3,2
c11da0b242630d471d40b5b1f14c863d,2
04d41213bbbef71394c22cbb4dd807ee,2
616206a47db8b2f7d6598aefc00622ee,2
2a7a6d44f043e48d4f4f7d7fb173fcd9,2
225e5fdc9dcfd64e0e0b1508eaf183b6,2
81d6d0509b00044bf03bd4c20e468ce8,2
6064eb4271136ab64527e34ac2aacb06,2
1403513aaad7b73015bdc70618ca25a4,2
94a8a054ef8b4b8638fdd5fd8920a3e0,2
81e5728d8b425b6a4b6f92e8897b4eaa,2
28d7b3bf25ed86db3a7d4b453c75e4f1,2
bb7f8f5604009fcea6acab75dd9f76ab,2
a9117ebb6d38e3fa454c3a535360f449,2
34b48a8bb9ae580d7073820838bb0702,2
b650a032947106028066a572299fc19c,2
7d5f9589f13e3907182e70f63984572d,2
efe8ce594645f01b127e32f8ee99de19,2
05f1a675df5a5038bd8b216e8e83c7fe,2
48baf9d0dcf3bca4a32d26b5207ecc83,2
e8272260dd8f1c7cd2abbccc51a8b512,2
73e2dba6373407ebb04fea33a6e71071,2
920065ae173864ee969cea012cb1c362,2
a9683f0c8aaf964a07e21fe512f83a03,2
e986dcb2a4355e743aec62b62b960596,2
e7816368a3bac61e34e179f2f51b8b37,2
9bbcef357887eb13b82af3ca445c242f,2
1b98070bb6af6786478eee318d20f63b,2
f957e9743e25c85c17e09212b6b98a2d,2
979556c38366b392ce297a827fd3bf26,2
07e20ad5cc464392b8213b9e8dfc2d9a,2
64ca35a8ac340fb5bc2e2b1f74372a9b,2
ee18384a8e667d5e1167bdaae1b16ee8,2
877988d179c5c785c7936dc38daa75d8,2
f8fe0fcd7bece2ee9fc43e83365a5952,2
6adce0b1cc7ecbcff3e8961b15a404c0,2
643791ee7422c0be2a8f7bcef9b19720,2
d4c76bf14a40a339935c9d27208fdedb,2
b4f694471f65d69fdd675102f3529a12,2
cae0908bbc98770f25b6ee60134d9018,2
27a0f5975133c9ff08bd79add74a4b8c,2
3c73a8ddc2bcd41d6fab6d313e390d2c,2
6356f9e803b4a285b3904332322642d5,2
4bb8eb624268ff2632c27c551c1461aa,2
0fe9688f7025d1ba1591ebab4cfd7754,2
b73cea11b241b030633421998faf6d34,2
967269dd6f065adca41b362b8c8db4d5,2
379c2111bbd372f16e4062afcca5e6e8,2
c1f7b041aaf4c0040a66d2963c76ddb6,2
73909a57c42b9875eea98a05b1bb3a8c,2
903cf545ea8743df4a26eee12e51e91b,2
a49f5b557a03ef33647bcb106051d720,2
c1750076a1e74eb918739dfe4aab87e9,2
1dd8ca9248fd485ece3a2c8e3ad4f920,2
26397e6f1e5febc8b11c4e9309b30b8f,2
fc5afad157127dcc0ce73195b5867382,2
16dfada5105b455751bbc4a33159bb7a,2
14ad77869a23e4e23156064df1f356d0,2
1c50c6c0d5ae186d5d20b89ec357ac8d,2
4175c45a65aacdf1e97af9bcf3139687,2
0eaf398cd2528c206b7e3d6140958f9f,2
3a81728f90fb785b97a76c5c39281cca,2
5b0dd9d2b5f5ab3b673bcefc4c8000c1,2
945c3ff5ee35aeefedd8d773674a6031,2
d9b3938391af077d592ff0227d884ec5,2
292bb2fc9687a6e87172c400d9ffd958,2
7f44b23e311b856f6ca360ae2815224e,2
5b501f3ce88becc2cf45e1233c944be4,2
3a197f707fbbd495536042d7abdabdfb,2
68301a38b8f5b42a0e7f649625d09c35,2
cbbc7e2b3b0092928494ca9987c6c688,2
e9cefc94ad5eb25a7ab5dea6dd6d723b,2
00b7aa3a758f3ce31086efda48de47c0,2
c566ffeadbf0d7b70c823f9ca7402e95,2
14f04c10b654316b33fa5d36a6c9d43d,2
1ffaa3d36d1a53511b5893e5b39b3bbf,2
ae97483c7eda90d4beb778d24686780d,2
b7375f63de63a5bbd6026eba47541602,2
7784f5c6a3ba504218d2cbc830f47d2f,2
9c3c51b4c93b3071cac09ea35af894ea,2
e1850de8663bb30a11823239dbf3ef9b,2
0face63710cf84a1a0d0874f34d15d6e,2
97298a74e46f99e925cd885157fcf571,2
4898852cd25db80cd3e3a3be9e36833b,2
d177a9f9d7e7b3dea3daaa92c3ddfb6c,2
50086c233c5c6cf56107c7f51c8064ea,2
ce50bf87dfebdd9d9d065100fd1001b4,2
12cb2155b03614c19a972a596a8dc62a,2
81a39e1ac57eec4a7ae13fcebcebf3a3,2
2319b1340da9ab02fd77c7f9fc46fbf6,2
86e5be21ada0fa42f3ba46be5dcef5fc,2
7f04242a2bcd46abd576edacb6c2c14c,2
b6c92385bc1917810bc517045fbabbe3,2
a8de6b1b9c142951150a559e8e0fe41b,2
ea5b48ce86f209a65afca5cd735862a2,2
ec60559d9dc6c8c445a4b96bfbf49ba3,2
e287390e5a68ff5f3f8ee93459061231,2
7222c27b29d14eda21d897a7f12d4f13,2
8cd88d984a3b8f9692a25f094ffcff8b,2
f02b9b95b27bd35176577300d5cdcd52,2
ac253503e32c7d708e77985476ca6fa5,2
2fef54a45272ad71f23c5e8428329b59,2
d67d6dd7cb2ecba06bbc0aa8767f722e,2
978bf7c8c9f358c15a25a4c690cd5657,2
3fae9581c4334e96e20037f098a5625b,2
18cfc8398adb14d677fb3e67f0e36f55,2
91557a1445b351ab050d1ef1a6ea9caf,2
93d1d5dcb942b855d42463a87d2e498f,2
30b87e60d703abd9fcbaaefd2b30d602,2
fcddcc3c3701bedaa34e5ea9805622de,2
ab16c7d442e41f6534ffb83d6ea36d53,2
041652f4c96d33ffbd8707edf0f86690,2
70c9daf1d75e0e61a9028801169d0977,2
e88106f539b88a255b1e67715377f203,2
1713986c453da20620b80289baf8d3d4,2
a977710765b3796e59b7e8d8e08da9b6,2
1a4b85901b5414913f7b833c24557448,2
765ca8d4d81c6ca89b1807a9017a9e64,2
3a57654acffa4a7230fa151f30a3b846,2
3d13757d461dae5c4c18c7edc1d3b07c,2
6423532200ced5f2f0a5fadc408a4a5f,2
91e05d741959755c0faff413edffde84,2
8003d7f9d05772b2321bf75081ccf6e2,2
0efd2290a6f50fb31ab60dafbe084d2c,2
9823500fd8b093f7dc081536b18b75bf,2
9787684f314bf6d700f276e5fef02aaf,2
ffa9d5c5c9bfe5dfb1779a5be9cdd813,2
68fe529cdcd9b17894d7f5e5187a5958,2
d29667908c6e9d57299f1b5ac9b83aa2,2
284898a3d9953abc58a52120a13f9312,2
283f79d18401389d092a22460e4f7221,2
47a172937268599a087412c213ca03ef,2
ae5ac950f1c3d5f24da31b58e135618e,2
740589f3841793755599b5ece5d9855c,2
a753b01619d67e3acfab1a852f961c7d,2
6b811ccbd327efd762d26f5c1762c8bc,2
f6cfc541b9d50eb4c5480eb4c3fe9640,2
b51a610ebe04206cf7e15789535eee96,2
eacd6ba63c66266bd4a70d5495e2471d,2
f9e6873e9d158945f352438d073c0195,2
17649db111d52f8da0c859365d419170,2
cad43fe52283718a0683054a645a9397,2
02b1e6ba4011ba6a9fc3a8223952a10f,2
e7afb2d8d0ecb42b5be3d0b349f64039,2
f15554685df03840337b913796833c54,2
7cab1da270a8715ea7298ad238ffe78e,2
4d0463e824f2a80ecd2ad58206dcfdd2,2
d1e9d199ae25703d1e4fcdcdc99fdd7e,2
b10b2790f5f642e7f14e038a5dc9f529,2
86dc278df7c67da4851f3dbe31bd1a35,2
1ce0460a1e161d706c1ca6232bbed21d,2
94c7af4e79814322808246bd66f27fe8,2
749e1e5c95557f4bf7493ba0c27a48b2,2
b2a6e461e06951817d2f079ba44769d1,2
7226b5acf1245e8c0df1679e27f3282f,2
9ce42566907ab77087f5298982a81928,2
0c846a8f8a7d6c0d52e3c04613e49fbf,2
a2d0480341fe8e0171942033e28035f2,2
e75cf56eee34e4ad4b57a0ec9d668e69,2
6a4cdab105ff1914b518063282157031,2
6b8859095b105869feea248770d6d384,2
35efa91b89563909964c4083ec0b828a,2
355e8e1fae2ee04fa9623d2f3c7f66c6,2
80df51c508c05912148aa23c45675c1e,2
d0169733cefb939c3fc09676506afe88,2
7e1aa62741ccd5a6770b8b8764859a0b,2
6c738b95785bbb175832e50422404400,2
3491e41731a559b89b7cd5bec0ea3ae6,2
f8aa7233bba572336ca372cb2de4a1b0,2
cc8ad73a418b936a9caf8bd24dbd9f96,2
4562e7ab0cd3e748d46aca5dc64796f6,2
036c9ea1c23408f3b57f7f411cb06e75,2
ff80dba4c2f84fdb433f690cc6bf8233,2
6890d16093de22872a4032a3bb2a9b09,2
399fe63f0a5633e2b9833f4e35c24b19,2
a770e32a54b1790398f2302a53e809da,2
848134d7849c51ac5e93f2e3ee419d99,2
fa9796e8ffdb4565610a6c3f77d30c7a,2
de729b36f20957e697e8ebd616aed81c,2
88c44ca08dd84b5ec08c8975c6ef5239,2
6db69f65a09c6e8c429b280122540162,2
a0cfc0be3992c0afa8dbefa05d472bc5,2
e658a3f42afb3b85a243fb5a69947ce5,2
839b4f6c7fe5ca7af4088d7ee38f93f0,2
3116bb450d9057764448c6bcdac548ba,2
0603d44c21df13f9a33749b50947c3c1,2
1789764a3efbd1c68c6382dae58c6bb6,2
b049ff9e8d5f5648af47bb7a554dbea2,2
676fe56733b8e251e713b636949cea2f,2
605a3106d72d32463df90c238cab5d30,2
a21b16df2b1327ba49f95fdc025ea70a,2
e786907f9db73f2228b5ba6bb9b9a7f4,2
1307b7b28a85bb6b4b7ffd48644df8cd,2
a32e6867e20f96241942d167395c0f7e,2
3889c0c2fe3a43de2f30de4838bbf196,2
ad42e446f3eb7a4b98e32b59c46a7ed7,2
1a5a2b50ad3ac7a3faa9a15e63eae871,2
4b8c57c49ba87e6413b43dd025b76e87,2
44a6766eaf3eb3e4325afd533ee2ac41,2
6c2685bd8efd692b5bbd5faf9e7e7217,2
f9a42fe6a9b6258f18f6ea72c5c28c3c,2
43168470699730464a3f42d4a8cd9f06,2
204643a2a31cf53e2e6ec6049016743a,2
bd2a8bea23c65aa0b00776f9f08ac34d,2
4287f73fe20cc5f1a63c58635a7dab13,2
9f1fe6625557c0d850292bdcc3bc8aed,2
046c04e4b44ba8a69d3373bd973faba5,2
ccfb41870ecf4f36304c81eae95e82e0,2
34db9d63dae22803e76f2d7095746b89,2
077ce9ed7734b30c1347a0ff99d40e51,2
214785ccdafd16a021cc8c780c77566b,2
8450e128f029124f95009f463de71794,2
d9f7336ddee6eca6bc788a83dcd46b5f,2
06134221176d8282e5105dcd96d1ede7,2
bb13da446e1d7594e8484e8228bbe138,2
ff96dc4b0d16def5baf49ea6f9e8121e,2
7e8dd87136c84e7263655b7e9844b92d,2
d24201fe2238952c4329d7ac2a4f80ba,2
37bef0561363c42847e8fc4bbdfc74a0,2
fbdb761a306bf924b667af28ca2d0bbe,2
825f33c5d6477dd98f13ac1f4736db30,2
4a4789269d430f70cb7f0a69d0037ff4,2
94a660701e5bbd767d0a84d5c721e3d1,2
7c36e533b21e4d355940fedd97664744,2
e417ae5a5c69c03197215d81bad43050,2
60a242198906c302c3c210be20cbd57c,2
33410eb927e74d72adba0ad63a931d82,2
c8b90d83dc03da892042b2ab0bf2478c,2
ac117991d828e54e0532025b67abb5c7,2
63a254b3aabc33f687f06dc0b739f545,2
f4559778c4e28ff83f15583c009a644e,2
ba703f616bc2f10b1b887627ec62a057,2
f80e811513b2a0e438609cbbc5b3ab51,2
4a39bbf14d727e1de8387e430b8aa49f,2
4de733a6a5f2d233f2690d6f0633b12f,2
5d82bea79b1daa7752949e64a3bfa5bf,2
0752b7631e6301012fba22ffe791d730,2
74cb6a795fc8a493c1ed53f88a3eb2ff,2
c205f38f2a5772b466dbd68f5c1bf502,2
b415b093597e2043aacec0c23ac5c7dd,2
37e78e193fc0aa7af6767c6d29802b30,2
9a8ecdb52f88af35499f283812a90451,2
dffcd88e68ac271f46966d705458f869,2
575f6084da0e1236dd926a2f68879ba1,2
38b27856007abc6c16aad93853a87b2a,2
536b0f6436f87647af13e6e1062d92a3,2
fa771b3c518ed64a3cecbaff3321b7c7,2
f350baffeec4fe6b90347dc736c18b43,2
0d787f9c103f97ec209ce81a51f05f97,2
e9325cac0521b7442487e12ae1d071bf,2
8d7953ea60f83bc6d279ea74820d2670,2
f853caf5e3abe545317c748bc1305c8e,2
968c37b5996d07b31d0a2d91ec362d88,2
0b73ad6696102b85153d3f5c3f0ca1a1,2
89e9c2ab9265b854fdb6f92723c63759,2
b8838f1f11a726b0e1f9e19e34e5e038,2
c325c53269fa9b3d48a21784250e7704,2
150c68e961f4fd7e8be7956e54f5d998,2
42ddae9d93908e8738837c54622c2d82,2
748d943ab9317b139011192702135af4,2
f755a5fe2e53a91b09521f0b59c7aab2,2
f500cbd5a48fe4430bf1ea1850994d1d,2
d567c9ba086b7c89f5ff951b5ab6c267,2
ac04cfd20dcbcdcb642b3b25b1998439,2
33a58274b2273624bf9fbc94ef2ef3d2,2
013e3352fba13baf630be5efb650ef87,2
8e18cbd482d6313723e1271cf6e94482,2
469db6b07a6ffe032e45173d6ecdafb4,2
18ac1e1c933965e0d3be859a7235dc1e,2
33a048e460397e17117b42a346b8d48d,2
975468fbbeddf15701aeebeaa1018ebe,2
5cb35e4da750cd9586aaf033af58e860,2
4fa12797e2ac7ba00d295bb22f642fea,2
9be915485d84452aaf0b6d593af2e647,2
052889a1efedfd3c6f09ae787141f8bb,2
6102323f3654a382109607d2c76eb851,2
364722e06880b39fc726d4785bf96472,2
d96f3d36118e9dd78923b3a8d4e7ef09,2
a3f5435e7b5983fcd0473d366290c7f4,2
80cbbc5df4b913946893e19780ae916a,2
b7b4e750d1a7a853bc0a648fd68a56dc,2
7c5856a8d43f0043df51b311c39a1fcd,2
5e7652b7b26cb8dc1162264e305db1c5,2
cedcfc6d69545ca9d1951f9affec8485,2
6099298c10a0734be91043420a2bfed2,2
5025b56169975ae7d791db855c410203,2
c14dd86e1b541da2d3ed992b08ac3712,2
67c191e78c26af421c135d93b22e1535,2
21e085e366dd3ec126c5f9033c0bcff0,2
5cca24ecaf6ab010dbc4b5c048a99e25,2
2896eef868b86ab293bfb2988a9b0eb8,2
cce86d4aadb41618ab193cbfc42936af,2
db072010e07ef21a112e14f7f327b226,2
fdb9e57a9f86feda61afe5c5ab0c3060,2
82e60ca7b830a2c267b426af46dd5adc,2
2f6dbec7448525c9e7b7ea519cf5d8a4,2
7c2ad8df42329a9df0e522bedc915d83,2
e268b6debed5aca33fc4fd6fd04cb5f9,2
b7f94ad8a966d50d537a7767e76bd942,2
be9ffb2511cb30fd20e28948c3226aaa,2
ee39ebddbb5c24d97d3c488362376074,2
77ceca1728dfc1b97d71f86ec3ef94d9,2
a40bb03c484a82bb4255681bc4a3c685,2
8a02410bdcacf06f535c07892698272c,2
5a60a0db4e2c654ed3104b34af6e807f,2
769b68a037a9b392705f045f1841257a,2
8b30e75b45b72f544dd1f96843fc5fc5,2
aa7176c17495c7a5c9d2198b7cef79dd,2
aedd553d4d2d0bb5a09c376cd8a7eeab,2
9269ca530e5426ddbaa3199199ec4c83,2
95a9f17a8af15965599ae56c5c89c3ed,2
bfae7fa8e55711715d9f7d3f68091edf,2
0e00fb492a9bd4ae9f1b39ad1db67b28,2
12e8c0c9b605cf74a11ba0e99f3cec82,2
6031bf5a8114bc61fb0ed72ff281f806,2
93858501a620f7bf847e5f26563cb6e6,2
5dcdd3dff2d2a14da09e8ca2e82c7ffb,2
447ce8bb1881aa0ea6032f74043fabb8,2
85e383fd6f0bb2445c99cde3814cd9fb,2
203209dfe05650891b1216bac492025f,2
940476c4dab52b71c182e403c10f4c20,2
4d86c3fa59bd3c00ec751877bc9027fe,2
1bd76ccff313abf24777854149f1f969,2
0f32077e774a65406564d88a3c3972b2,2
8f38d58a929bb9740bd7b3df8cafb026,2
22ea75f246852e2543bff014e85f8289,2
23e840834db24f1faef0e423041f9ca0,2
562210e049bb2f11cbef3eba543db8c2,2
62f9d97fb8ac42f9bdc9e4faa63e93e9,2
1ff1b79558ee7fa1adc69ff914be5dec,2
c9a0b0adef4f102af136161a0de0684c,2
9bc3489a62eae34b17d3838fa51670cf,2
d1c788d082e623a0c3ea180b73767b8a,2
568312ba8053d4e0545b97806ea3f439,2
7d369f6de0a636caa9cde1a909f48b2a,2
1a07298ae3dc81703853420b1570f8b6,2
0a56775daa5bc29759152332802430d4,2
b7f9ff79c643538c45ad5df07a2f9b2b,2
0d8f433d73228b6473b07a66741f8402,2
d69e32414ec2b6ad84a536c2c8fac8ff,2
cdea7b41781f0edb8118015c4e51fc93,2
bfa563d3d4cb57b18772120698afa2a0,2
e8268705c40341246f0a12a06c4c5257,2
284c8e5f7645dcfe7ed0db2eefd984a1,2
b770fcfe77e427d0db27ce177074fa6b,2
39f3e3ebe2bd008dee64791b92f05aa3,2
8eac35966a7b00a06a6278d99781a89e,2
0ce0aeb575664ea8a600accb3548746d,2
9ca1f361ae1af7abe3271d8d0e6a76d2,2
2e10e944d99716ac84d7fdc790beed81,2
6254bffa040d212aeae01af569e60adc,2
fb5f661a0e618869b5e7a01627e33487,2
5a8d003d6ac0b0ce4dea80ca587bcb82,2
aa68d4a970cfb0938bd6771772fb13e5,2
820d437597b36917c500d0246830e8da,2
09c6f4c3d95e537755d9aba5ddb3fb9e,2
d9a6ae9f45e90e6bb1d7c43fa533f770,2
b942798ff47d7735b68dc73321cfbdfb,2
d308d6c1731f48c69339c7691d390ac3,2
4a5303ee2787a126fb4e5df9c7763347,2
d2792dcb1f094be09841bf9eab59e88f,2
7e910c80620dccd4555a0abefdc5ecf5,2
9d3fb19450a8a261b5e3f16e92298cb0,2
2cef66604c7b7a414b2f3a2548c430c6,2
a3dab80a3a514e0035e9adaba982d8c2,2
6816ee37ecfcbfa84028557ec819ccc9,2
d2b049f09967e2265d615eaf7dedca58,2
262ee340cac304a4ce1521ed176d2ebc,2
02b042e9843dc5804a6044f838b02674,2
f3b8b1604af83c4ded06dfdb87abb52d,2
acbc966f080ad98e17a4a2182190fc67,2
b458ae85f6cc8e003ebeda6b5c50a92d,2
f021317f83f46db7132eed2010d6a3c6,2
5b29e0a13964d0272c47ada2e3e2c857,2
60e55ac11f96499047f020016c6a67f4,2
c70fa6c194c67cd564f3884dbfcbc78c,2
eb4328dce792f722c5f629d7cb27eb7f,2
bea6b0588eadccea202ece24aada7480,2
4b22da3567778e22123319035b4f8287,2
94b2ec652599af8e943053dba45be4fa,2
877d909f2f129b31b74c10d98f080cee,2
cc0e560a8039e7568f8b266a898709a9,2
74c1bfe0535d0ed4b5ff6bd48c12be21,2
82c5423d41cd3d082c1313b15f4ed1f2,2
5e8d0c5789b2dc435128dcf3b137399a,2
bde2e5dfc43933ef211de165e11ca266,2
de5cf4d00090d2ce01f94cf3444918c6,2
5c63a9a613a74bc62adecb8d15f6c7ee,2
4ed9d272531a68423bf3fefd9ca68deb,2
f7d4e3ed20ea92285c60324e1f486e56,2
83efcdba55e21ea6efa7687f3701e44f,2
ef0bd6044008a01d30409ef19d255d48,2
b93019c096cba5120fd363a369bedc56,2
437aef231c257098f402f9243a201420,2
ed096359e1516e5a73868ad41d17fe13,2
93ed1424f94b81a86a0ea84e76573f55,2
a865f1547e711953e5713653e542d78d,2
6e0ea74dbffad5e787783bb1c8b6685e,2
a5ca7bf39744377b09d7682f925b93e0,2
158229c00d2a8b08c53221674166688f,2
b03a9aed4461353715f55df3c4641ad1,2
4345830f097705d5b4fa01fb36a0e5f6,2
e7b4bb751524d64f479992e1775bcb00,2
3e4b73a63c6cd2deccf62656e9fa03a7,2
2591636935ea45a4f43bdcb5f9054d47,2
bdf22bb5ac0a374dab516aac09444ef6,2
e7aee8e08e2c1622f341da5ca79ed4d8,2
f07b0c86e3edce2be3516d3d1d82e888,2
75376d39377763d16912bdb66b690754,2
741a02e4d81eac21ab87413e07bcd04f,2
4dc93f5c14752297d3fb7bf2a1eff11e,2
e910173abdd05b71eaed3effe02a88bc,2
5631b04cf71a727b9579e9a65d9daa5b,2
1feb32c3c54b6af1a5118b062cc243eb,2
f2191e1e9c99aaa4577fcfeeaee89ad5,2
8e806050f140771b1e27346ec88ea59a,2
c21a756061f086d4f42512a8054646f0,2
b97870dc8b81747aad4afa17068dbfc1,2
197deba354f5a18f0e40aeba22d9b49d,2
473447d378ab17f52ad6d885170511cc,2
d03d417998e9fcb8c201ca669cbceb8d,2
8bee9dbe4650e4d743d94a63bce5af62,2
50a5296c37608cbd3e116dd7755a2ced,2
4eac504568b7bc0d6a58115a68ed897b,2
7ab71928ae5035221a74f119545589c6,2
c7497556cd02b63689305b4c3b4c1a12,2
bd140c6e8403c4e7b436bbfef1b1477a,2
f18e7d54f645d2b7aea9b9ad17ea92bc,2
b907fb4c8d09afbf0c399aa6c1ee71f9,2
7d8257f4c60a0fbfd428f456c86191c2,2
59b7b50d86fbd381bcd9a37206b9ea16,2
2890ddc974a432c5d84bae74f8d058f7,2
013bb9e980ebe42f133276909e8332e5,2
4a55454f57770d90acb847cb39cce9b6,2
95b3f8044486645dcb69252de36e2529,2
d899ec88030343ce2f4562add0a1118c,2
2b171ca0a7e8357288dc3d98d7a31e24,2
c3d3f1581d133b3e53e8557fcff85b8e,2
6e9c977e719f14cb7d460ee4c7e2b2bc,2
c66b915b34f5bdbe996ae4b84e66bc77,2
8254f80ba9f90ba2de7e58711bb2c642,2
103593780765ee1fa41bfac528e5b1b4,2
442eeee3a57c0e0898efda222e584bee,2
9d3a5a398b1c63f42a63cf85abec93fb,2
07e783357cea16a1a02d754d6c8efe73,2
26052748034256fa8e0c0e51dcd9fc15,2
db79dc91cbf0aae3a14a7ea87c635b6f,2
c368077d543a77a1371bb262d845df89,2
62eed3e884cf424f1035cde3cb492c62,2
7411a5539cd5dafd6394d5b78bea5a2f,2
ca83f652008c2e2c2c81a7e73bd757a8,2
ac234154be6f3017097921d4900ef9f2,2
0d1c38f141f46123e8281482b141d4d0,2
4b08668e18aa3cadb9668b948d22263f,2
d35ac925bf0a3973fd074b9e377eea8c,2
1864893893e6520c92c60fd7c5758139,2
70e92995b4bf2888b141061a998b9696,2
5f422d8f822817575ae7ca2b686163c4,2
99dc9570e57ec90e8c7cb096b37fe068,2
8ef24aab4cd255212cb7f82a4a81e99b,2
fcacdade99dde2061e1b7180020c0140,2
08bae7f23bdbaab92999d97f0494dff8,2
66f76298b6c3dfd0f5c6495a22d68c01,2
3023f6b95018404fd2bed88cfd0cd5a5,2
d12e3e97f03a319d4be4c008f6865219,2
e576692ca87222fafaf6687197cbf3ec,2
b3fa18f29e082c631b4cea5dcc9c7c00,2
6e3920ce122642b3c927d5e752c702b4,2
b205ba70eb2a049f5ecd5bb4e2856077,2
9e62331148ff0dc1f652aa4a4e08fa66,2
b60e1f74a4bd32a5bac7396a6de243ac,2
3fffc93491325f047bd6e8e282c37b67,2
90a2394d2f890f11076a568109a38995,2
93ce9e53970915712267b546030836ce,2
99882f815dd6fb1f48f18f6279957ecc,2
bd97c0eb13f536f68d02d272ad88363b,2
3531613826e5e4ff751a884add9a62b8,2
cb036b7a5504a57757c2bc9d23e11124,2
a5d05fde353e0d5cb0e9fe879884f799,2
4943d1d30f00f97563e8167bce23fc09,2
726d02055b80acf680449cb52bf38cf9,2
83eaa196dbdbd2964f6536d017cf3aed,2
38260eabeeabfcfae6a372f8681c8131,2
625b7d31c34350dcd4fdd3af428b6b6d,2
6a0ceb48c83b2121ce8f442a29724d9d,2
8cc32075f0b6e0283bfb3b070f5a8276,2
eff855e5d77d23184701badbd2d8efa8,2
260e3da430b4414acc47fb7f4a394276,2
63c7fdeaf138e2dca18774288ca1f7a2,2
3393a2dc27ea02c9633f914f37b9f12d,2
8094b39f0ab21422dd8516734b1639e0,2
1db389f73f738f909088cfaf65ea1af0,2
470f0128ffee4ee6514ed44c10e1f195,2
79e31d4ae10dd1e9b8d547e55b3a8faa,2
8db84314f87a3f175cbc4058d93e3572,2
90baf3b4df82890326662e95d32d9cd1,2
bc7ca262dc1d56113fae1e5f2b7f0f43,2
1de9c6714082594343fbf231ffa7a1c5,2
6f8e9934d2eaf609df33b86f09c6c423,2
