user_id,in_degree,out_degree
24d06173f87676f6ffa5debec2337f55,1,0
7b6899d45603f9bd154ece6b51503b4f,1,0
2c672723e0d31812bdc7f62af8c955a6,1,0
e243a758c8ab59ad58807fc4fa80c8d0,1,0
3ff1959629bf7997aae82205bb8c9c8e,1,0
6fafc9a7974d62da2e12a32a714a2c75,5,2
5e91aa363ff27b934d1bebb774acda52,1,0
99aaa1b0146260d30a33f4de10fae770,1,0
b34ba320c17615bde9a172cdd5192216,1,0
af6a848d2d156b059481218a758fd5ba,1,0
5580b7b92cd1c941e3a2fd776a5ebcde,1,0
143b47a8db25b9e6f263a888b2b3bc26,2,0
9b73e9285d807329e2aa6a396f5bb53a,4,0
bbb82fba6da00f6f095fd68cd32b1474,1,0
b51b6fc235436da0008e20fd474f2cc2,1,0
99cfc9a09bbbe9ff4c2d7c0e0d21c7c9,1,0
d4ecd382080730ee0fab80a54b1ab4a6,1,0
5dcd6987f3ba46cc5eb64363a3ea6110,2,0
e5c1c353fd072f157a06407a3d47b254,1,0
3cd57030629379c7e71aee0e8e0b66a0,0,5
d130fcb75b929dfcad30b0b8d3d4be96,1,0
fed15cea2bf08ad8b5ee202812bf3d04,1,0
bdad5de7765b1642924b98543a3e48b6,1,0
04f2d04c6395291f7e656e07dcbb7cf6,1,5
aef0212a7c8007804c6c8b4e2259aece,1,0
7987298f3802c43bd351bfa605d17b67,0,3
bc5b605bf981a704d8ba9743312bfcb4,0,1
3a692231f293d7303333bb557f3c48d5,1,0
e70932939d9350716a81c366d0ff6fd0,1,0
4656d0bcf0fac68f13faa7056ef7acc1,1,12
587b7a775eea6af95629cfd9462085f6,0,2
9a26152e75172b75c58271cd1df2c6fd,2,3
3c7286313aa4da64cd3b19362be0f8a4,1,0
a063f4beda74446ee96be6474af8eb2e,0,5
fff9464dd3361a494ceb96bb33be08b6,0,7
795ab0f5844d6d07976a08998535bc42,1,0
25f63b8ba432c41d951397c7cb6346fe,2,0
d6fe331de60db44d4a16295e835d55f3,1,0
8f6f3c75aff869fa416208db0ef4ca35,0,9
90c17f75b4423f77a1eb0496d37e99e1,1,0
f63182d21a0c7c412de5a2ae87bec95a,1,0
fc2dc82cc8d11ecc994a1b6aaf534736,4,4
eb8d4cfb9b89f6b86093c270134773ce,1,0
af7412d0fc58f477a19a3c2f5a076100,1,0
36bf8d72cfff86f1c858ff589affa21d,1,0
afc3e8284d5106bd4f116f75fa339236,1,0
8a8f51b7a53e6da9f2bf73a55f4e7937,1,0
c1abf901844e990b5046f38df6f4cea0,1,0
b7f1e4b8bdb44132ab8044b75e9367b1,1,0
7e22049e754502ea34868bbdfd47d1c3,1,0
272f6ac811d9cba49e4b2a25ed294204,1,0
72c45a5930bca6f8276d279d70f6d968,1,0
ce1eacbfb409544840d6a3e4de6aaa64,0,3
9ed2faaada9b236b9d02159a64dd9921,1,0
bd23c526d7b8934ab01cc9f597a69c49,1,0
11b05a5f8931fc47a20330394b2743c4,1,0
742dbbf538e6e106d2a9d46754ecd0ea,0,10
a6649f115100c248dfc7147860085a98,3,0
b2699debe162aaaa6bd750faf359f81f,1,0
f26014d167b70dece5fd38366a0ba400,1,0
514929194a8c191ecd4db61129abb2cf,1,0
1d3c1d91b6914e0093d9d425f742a2ad,1,0
e14a6189141b2b917591d15d87b74294,1,0
27228b51265968407f79c2a7291b6c93,1,0
bfbb976b6b6f3f9fb73e25ac5a508a43,0,3
ce2efd2ec0114e5598b22d5bab8c6315,1,0
7c05144b27e03cb6dd9f83dd54b47849,1,0
15833861b410fc0df610e62d9571139d,1,0
2e99232108850632165d07f38ff11d0d,1,0
bff4a56c31d377dd05adf76e7764eca7,1,0
c5361372f66da333490fe41fd535b9e3,1,0
17b1a963c39386450fb8fed6a3eeaf30,0,1
3688c01502bd2b19d1225d6af0021e08,1,0
c1be3c97e7ec9aae3b12837814e2d7f8,1,0
7f2884ea8e1383a36cc90f11a6a215a5,1,0
e736b03eea3a83c51833fcd97e0d9950,1,0
fa5c4700602f161410fd1610e97e3adf,0,4
d16e3a5a4405e6dc8aa85143614694cb,1,0
0a93af7b3c9ed2e52283b079a9220ca5,1,0
e1db5832f9d6d4cc3eebcc40243ff5b5,1,0
be12189afba2999f7197a59a636eb67d,23,0
eea0f97c14e6aee741750ea7d0e92735,1,0
cd6534b14410359a76d87f0858dd8a6d,1,0
f07589f940ce94942c6831ee05aee545,1,0
739c55c49a37fcabba876c1b3b726fcc,0,1
bb9f8413659045aed44f55f020ece2d8,1,0
1e4fa5abd6d97e876d660f174cc57e25,1,0
28ff8188068257ac03d90e076663d066,1,0
e997c178fedc4668e5e137ca5f162fe4,1,0
888fd2b5b32f56687c63a1c4d7432373,1,0
bb8b019167ebb0f449787b9c67e16b4e,7,13
da7580a175839cd36df0e05d768c927c,1,0
d800beadb7c64946de246d7898be8ee5,1,0
1d4be620a6d7a26ea972dd5f4b8c4049,1,0
c535a94b07a3078fe5617672bd210cee,1,0
e51b02e175268f2ab394f31fdb09fee2,1,0
f8dbdf14d0cfe66c4a1d983c264c648e,1,0
5cf4a202e47863490e73d9349c11c15f,1,0
72c74cb2d5d4233c896236a2c188066c,1,0
4fe9d81403e9d665ed07210ad546f7f5,1,0
6b6034f826fbd54e6e797194c5c9a4ae,1,0
bcf33895abccc2be13d6d943650a450d,0,1
34374bea04a50871a5b61d88a8e85263,1,0
63ad13a18bf5bff484240715581a421c,2,5
f446c3b25cb8b50ef95a5620ca91bd85,1,0
9b9fb6de770deb592fdb5cb46e7ea36a,1,0
2385176024e5d2af1cd941ee67cf9330,1,0
e56252396ca3d1e05363ef890b608ab3,0,2
cb450282e7c426ca384f59f18c0ab02d,1,0
3fde5fc55da308d04cb9a90373d07794,1,0
eb21d9d14b8b5080a7e5ef6b104b3167,1,0
2296f6dca4a2ab979f32c16cf77f2c17,1,0
cc678288cfc8f46a7016013712392db8,1,0
8c77028814b3e9d93e19d245a5504450,1,2
5a9f116da1a48d797fb359a5e439460e,1,0
0718dd3f0775f84bbc37a62316c1169d,1,0
cd3ab9136038acd5110f5b7811f4b4b7,1,0
e62d98d56ec145e039a5225632ab6131,1,5
f7ec5e6a46e6a9356ca42a6d78c720ee,0,1
96b591e469d3fd8bd6ac1f9e0a5b5483,1,0
87e11428f87f59d6739605f78c8f9b2c,0,3
32502d1093b2d6a8e5246b8d0d357057,2,90
4b1ef637523243f028498070df43d6f1,1,0
4db66af9bee3c6f9fec42eab40216701,1,0
7dec368aeac5eda7e751149bf09cff7c,1,0
4f77012f9b388ffce432ae81975b05c6,1,0
b500f7652bff523d1f9c83859eb1ac88,1,0
da91b6e02ae660529f4ed027e54da807,1,0
660fb9f729a9b43dccb19f751c0808a7,1,0
844a891f942f7d8eb6fc4dafc6a0014f,1,0
0fe426c5d1a5cc3451d30f9eae2c38ed,1,0
f20f405d60cad92cae7d097341fa5ede,1,14
6e257e8b1558b5ed3e25f9dd6892466b,1,0
8c56feaa1f4273d0482649a6b302664f,1,0
f26c04dc6adff04142945e73d76ef015,1,0
5b3a21d764087ae03d9103c61e838256,1,0
d79637ecad9dae916871cb1ad1558618,1,0
baf38c7ef1a6aa86aa7957b81730f6f4,1,0
5ab971621e32a7d6fa736591ce832214,1,0
d45dfb5141c34594969fda599b4a7279,1,0
a4b1edc4172c2f1ebe575509ae9c7032,1,0
65e382f986baf0109d56d97f2f1ce847,1,0
c7f558f5cd7a2e6d7683223746fb2363,1,0
6377699bc252820105c1d1bef02cbeca,1,0
bfabc589dfe64e2f1a2fb0df784e6ff5,1,0
30121d0259252fd38f642441dc9bb4e9,1,0
02a119f9526962475ea0411d950de30c,1,0
18fc11526e42cdfe576d75d9946502b5,1,0
72abe763cc27f5986fdf95acb218ed11,1,0
80948e77b31beed52a1bf7373fc68d7c,1,0
657a119bc1d8ec4b59272142dd3c39b8,1,0
f7f87510728a26fe2912da1a16eaf9f2,1,4
755f2a142dd67d8c719c2d297cebffef,1,0
c409af4598dab713cbd6cd06a7118715,12,18
0089bbb4644edeb5beff6bb60c049f41,1,0
6185c5616b19838db48a1ae026e97c16,0,2
bdfa86869af8d7c22ebc33e2619c25b2,1,0
b7d114156a527e4b392948941c95d895,1,0
682b98686c963d8f79bb0984cd2611c8,2,0
39c13d8add7675c1c4eeb04f8f2aec8c,1,0
3d0edc2c0d952c159977f227a5ab8fbc,1,0
00058fa709ee4766be872b3c1a549eca,1,0
359e2e4a53b0dce23763c5650332b7f3,1,0
cea7f706cbf3d9524895fd10fb2b67fd,1,0
b42f7755469e4e7027fcdb9d19ecef97,1,0
2473d4ad50a3bbc21d81eeef124fa347,1,0
57c5fd9db198590ad1ce7824b8b6afd8,1,0
ff47b1709ba518b732017e89ff32c0d5,1,0
e1c0467bb8f74714a9c6069639e5490c,0,7
6c4c7dbb3e192b7a1f2417be6d1c0b67,1,0
c3b252422a9f95e23e207e9ac395f488,1,0
b828d669f76160d5b010f27b3ac18a64,1,0
d31676b6ff8da6f49c7da1ea365bd543,1,0
cafcc58fc760e086355f44a2df2a9655,1,0
bf0b203536f140f8ce91469421883f89,1,0
024128f16701bd9cc5f37818f9872379,5,3
9170bf279886271bcdb369a33c3cdb81,1,0
bde4d61ee26fbaedde58939d3ae0427d,1,0
75119e350fc0686c7ca49f1cb0ee94bb,1,0
b1f87ba4978ff6c9284fed2bf39a1f4d,1,0
7410c3ef47fca8e458657428e48ca132,1,0
e7f154fb7ec790d1f892d71750de37f6,1,0
6b65e35472d9b4ce533001ffcf558091,1,0
441ff3ae97dc6daf20f67a015d091a2d,1,0
9525440067292ff8891521d19ad431c7,1,0
df0a747bf1db471d0b1552d58ad3e324,1,0
135df55db204dc83cdd830224181b5d8,1,0
454e24f9afad44e624f6b72d6477010a,1,0
3353d7f62d710fd3a3931d262904a41e,1,0
dbb366a6febf9b4c5be427ad6a29bf33,1,0
f071d2fe0837c95578ff0442816225c4,0,2
a3eedfdaa644ac25ea48ee7ebe7baf43,1,0
73df074b383758117516c6d9ae4d3142,1,0
ac2c91a9d63ac7c8dcffe7656621ec53,1,0
b823fea4b2ed404dd59c3db82c30077d,1,0
3b8e2877e48f697bba016a820d5190ed,1,0
88de293217c88c8de62fc331a3422a33,1,0
9fc55eba5b06ca14dab8c42d5de72e5e,1,0
73168efd1abeae4d5a4d555c5b3f4a78,0,3
84c76fa5b2728701fee2337b0bd1a852,1,0
0e8ea47b5bc7111f6e6ea037f0b88326,0,3
04b859faa893b873c7150ae3b3d47d3b,1,0
61d794096e4f9bbabd1958c7333517cd,0,7
a1e7a48e488c8bf2c7f98ec08434e5cf,1,0
1f7518641e15c14d1da94694431a215e,1,0
677a16c57773511805a52d9adaa6a834,1,0
a7e2a980029ce74c66b8751ae78a950b,1,0
3903e4f74398e3f438e2fc9fe1572024,1,0
135f000ac9755c77cbc1761f8774e1fd,1,0
db6a8f5a7624acee1680bf9a35a546ac,1,0
42214c6f1fc52fc09f732594536c1bbc,1,0
9f8be38c91d1b04f05fdf873909d9785,1,0
edab92b3bda5d4f18bd446a1138d4533,1,0
1ea6ecc5a9fd4f6d6999ab06faedf11d,1,0
34425104c093aef0d796cc82022cccfd,1,0
09c8601d241d3855d4b3744ed47289b6,1,0
40115e4a5f0619268fc4af8d58d5dd54,0,2
e05728bfc7bc34e8133597b82ce3ea6f,1,0
00fade01d06a3aad1d4288a0fd7c0d6d,0,3
3f295ac09cd44987bfa3af11d4f25f50,1,0
b81fef42e88ae5c271519f9273dde6b7,1,0
5e23d4fc51f66cafe4ee78d085ad8a12,34,0
47d7bbe89aa56e28f7fd7ddf294b5f60,1,0
151ae7ae1ae99b3dd46df8c43be4519e,1,0
6c6c2a687a06a495d7627389488edb1f,1,0
43f7220bad16630c59bf030ca43adb09,1,0
4a174124fc631d96256dd2acc6b76a5a,1,0
9f2f971adc75dbbe7b2e2acd87e2dc60,1,0
2077e93bd02386b339309acf919d1aa5,1,0
6b833c02f421faa7d57c86ab813c8933,1,0
023547acb90567e3eb0d1fe51ea6f967,1,0
89209d64244a0edee2e80457797a5493,1,0
fc5f35c45930ebec5ecc9a3d2c61396b,0,10
c9bdebad9b165ca3e9646b08970b1270,1,0
eb63a461346b2160c1ed3bb9993db3f2,4,0
ff5257db1335e0162a58cca12ff95655,1,0
2b4bc4f2e6c23a71e7de0f2bf76618c1,1,0
f75aaa261061267d7d643c5bc880cc97,1,0
8afe7c5fc46612510f3e3da2ccc2a12e,0,8
903e7b5b717460c81cbc7c9f60e4825f,1,0
690a9a278c5ccb89fe9d92c59181d19f,1,0
11ddaf6ceaf86df82fff9f94c136973b,6,15
2ec3e4b42708ee4fb9e328ed5ee12115,1,0
16784d4c334c77398ff683ca5936027c,1,0
d70049c375057ea0525048d86dd78e56,0,4
a76929fd597bd4dff7231c2fc802b320,1,0
f0e0b373c15d8455f2d72e808859bac2,0,4
bf5dafc71e00877965ed345c03a5d857,1,0
724a046d5e48b735481b71bf05784620,0,3
6e40722d7cf3e97fe4631e9f6a5861d9,1,0
9531b82b9fe01bcd8883aad158f21ea9,1,0
12da7d8e7a5a26f63ae4e208e30b058a,0,5
652572b91403a8865878be705e2837ce,1,0
80319d654704f4b3330abddf214b2c8c,1,2
c9deee2f95efb8f7a9f8e13f012dab42,1,0
c3f296f0d3173ccc8b11ba76e52291ed,1,0
c8b0a77a69f3dfa37bc02daaaad0538d,1,0
39b3ae2be4cc2d3ed4ae459ef42c104c,1,0
3fb587a61718a9affdecd1736551d160,4,0
d815efaf4b94047d603eaddb4b7f9b2e,1,0
5920c5edd658a6d80405cd20d48e3083,1,0
882252055c9f9944794784e06b0ffc23,0,3
5f7de8c0a8f56c3625e67cb6ad209650,0,2
b4df3d250d4578de26abec4af3513ebb,1,0
767ee452aadd9979e0f3b8cce0f77b63,1,4
8a70ea95bede1987a4c40af664d55ff2,0,1
0c2ea112915227aa094899c400d37ae0,1,0
3fb2a3c8e1dd144b7f0084e03861bbea,1,0
3ae2d1c4cb65b33a59ef73764c26667a,0,3
26b0f4a3ab3e16d97643ad5e33ceb222,1,0
87b1814f2080fdf747c064d31931dddd,1,11
aef561aa84d4424b69b6dcf4ecccd6d9,1,0
0c6ae1e480fa4aa608ef2d66c94869f8,1,3
d9e8345a8e0eafacf624acb8031d24d4,1,0
0264304a956fb7e10f157da63e0d3369,0,1
2f1c9badb0d75c9e38ecbf1eeaae4108,1,0
7c233e8b4ad5c28111a2d166cb661218,1,0
0e85eca7d5e9243bfd877d113983a637,1,0
89888cda0fec0487bce0fb09bf56c503,1,0
a4d9d69c8fa7e86301bf3b8d979db2bf,1,22
caa853041c8e61da7a74d3d0aed7bb83,1,0
c3c40ce24b5f960f6e5437c1f8962dc6,1,8
b53b5c3c0f9802785f38bb806126333c,1,0
99188366c8fd65bfc5741aef392d399a,1,0
02890f5861f78840a563bc8f229f48ad,1,0
200589053f849a5e0ad419ef347c42d9,1,0
9b97e8f881b0e828d486c54cd4644207,1,0
5da334cbd6dc118f746db83520075c6d,1,3
9f31a5e88d26dfdda53899c6d3820d23,1,0
bd3027406d1fafe35197faa784603bf8,1,0
0ababc6ee1bd0c74b4e1a45b7b7f917d,9,8
10335348995deb38a80df3c0b06a9445,1,0
3a66d831fd7a2136e27ae608f4bfa4b0,1,0
8252415bac199db36ef9429f3d097d4a,1,0
567048ba8b6097a723e501f38cac0d09,1,0
bc1d6040787a1f5ed539e016fd6062a9,1,0
7f3636428a2d79042bab3a2205d88494,1,0
2335f56a254847b5d3085b4769571e98,1,0
7ec47c9a63ab3a289376311ccb9a0ce2,1,0
c79f2b3595300f2e4213cd924e075cab,1,0
638ac08513568eef17379e5b0a7494fd,1,0
159322ec7fa197517c0da0d48ce633a7,1,0
31ca5d8f644f3a652efd881af756283b,1,0
39e751ae166cf1482a8a5e93b1b459c7,1,0
db17767a942fa4a04bb01e01371ec2c7,0,6
e19b0c26b9bb29ffe430cccf27282cf2,0,1
d4af5cab8a0931ee83fb90a04bf636e5,1,0
1df8ddda122b6254dab9ea6694c607f1,1,0
d0ae17d6b13d4abcc7b404bad866c323,1,0
6582d64aa98420dd5cb3a77c45d6dbcc,0,3
45ed93862f93f052fe2775aefc986045,1,0
d624df322736afb56b42e2725751e69d,0,4
1baa524c22c26bba44c33f219d4c4e01,1,0
78835265204b8020c427e9549161c339,1,0
98e1f569f7bce4c9813600f8d3b817c4,1,0
bcc303db334a69f457cd4c5110f1741e,1,0
516535834f85000cefdd5dcb451e3f10,1,0
648921061b32a5548f98ef518359d045,0,4
88627a3003289f227ed688ce84b23715,1,0
070967dde9ccbe4a12854d7dde8d53f6,1,0
25c5af27c0353b8ae603783e61b6520d,1,0
01a477722fad1bf0e9dfbfbedb8638c5,1,0
4f131c1d88fa449d93cec4fe008bcc28,1,0
3c3f77d7e468bb60c33a1f35815fb1ad,0,3
009fbdcfe6086c913f5667c9fadfea02,1,0
6a1301634910ea7f2c30eff577c321f5,1,0
d3c0c20af4eebbf6555444db6ff497e2,1,0
d81273ec975f7eed260e065cccdda317,1,0
04818a13b979568f66bd360a246cd350,0,3
8afc8a5ad19dcc0f273a8d2d0dbc52fa,1,0
12a842fd76f051416a8f29aa5990ce96,1,0
e0cffcb51865361200ab923a5a948ddc,1,0
bd67e3bfb5dc7720847cd6c7fd62266b,2,0
267d9605bc3bf3fca57dcd709af67561,1,0
33b97aec00b8de35ed0226c9fe377ea4,1,0
8ac376a96e4cb773ad37dc697c378c96,1,0
291a13e333ecbc0553773c209764d27a,0,3
563cb9dfa3e9a9751b44c14b1764d33a,1,0
daaf2b77e6560047a508e28d20b2d2b9,1,0
dca4f8738c4e1357b6030a269b8dd44d,0,7
4b0aa0fadd823b889a659ab80c2fe9c7,1,0
a9051262a0e37d465b09b041151ff147,0,1
9025d5e489c8f265970c06522ab03a24,1,0
f62e79359fdbf2e208f8e753876beea8,1,0
ef488574d982cd7aa2b791cf7df9706a,1,0
2305bc9912babae737a914a44109da4d,2,0
35ba99a9bc71d442b331e0ee105f2f0a,1,0
c3ca0a2d3359e910490d1844a8a6913b,0,14
6024f4e5aa12376f02d52e3527c51cba,1,0
d53993c7b733c637b23ea7a4ca8a687b,1,0
42090677b34df36889af6ba056ccdf06,1,0
4a5a28b35a7a12060e2cca9b555e05af,1,0
72da6dc14698c36856391053107ae9a7,1,0
480f6f61fb093614d162b79f35db7812,1,0
a55a494ff7eb2f206dce4f63056d9f9b,1,0
561dc6e61ece891c3a17b838e70c8f0b,1,0
f0994c4c2312bd05efd2671014ef9e29,1,0
4d0d9f545b2c1ba4eee99cacb53a1a1b,1,0
069b531283c2b242c934203de72d99a3,2,7
af1950340e337320b007008bd589b889,1,0
523afcbc49cd51aacc6c34e09f717b22,1,0
e9d22e2e027a62053dffc81fcd0824cf,1,0
a81b7a0c46341fbc327b3cf352fad2a3,1,0
0410030169ed534f8fff53cfd032c434,1,0
2338536a08f98307e638fdaf40d32666,1,0
9e41d08eddf75f3c6cc1d9269e6360b3,2,0
c31217f5738485120bc3a872562bafbc,1,0
50925c7209223182f07f0686893111c3,1,0
6f02150f8afd03dfacb6d125c2d888bc,1,0
95992c21aa77f3ac9539e70ea9a53011,1,0
d4673218338378354a349557b5e5862f,1,0
cac05d68bfc05395c6d795b2a903453e,5,0
5974497e6d46b76d4103c152ad8488ec,1,0
0acb8a08a9914e8e7809f94394c3ad01,1,0
b6fab4759fb2e89561dab1c417011c88,1,0
1b4a58c3c792f02e6c40074eb7cb3a53,1,0
2e567f1647f2878545bb4f382ccd2a63,1,0
8507a837c5efd841b6642fb03c6975a2,1,0
f38386ad3a0c22a35ed5309cea59fbba,1,0
07468e18a864a7dc730593d3043ea97e,1,0
547e4fc4b5e52e0f7931ab2c41b6388e,1,0
30b62b7a6d0efcdd279f06124a1babea,1,0
0b395dbcd1d7be86aa6ee3878a74e11f,0,3
0f708282930182883f0a569213b21e6e,0,2
9cd7be2e276a43075f13eaf8d2e27afd,6,0
48e92983dd800b5ce9ae6adebfe214ff,1,0
b79aa5fd15046710ec40aa24469381e7,1,0
972a4e22a56f37e9205cb9c33a5b74e6,1,0
ec8223bd895a85d4005ce05cd31f308f,1,0
d26648f139a95865a775df76d41d4d25,1,0
d8e782dc861cd3eb43b200ea6a30eb9b,1,0
831b98d7da5994445d669c689a3437f2,1,0
16a92649babfa5d5113612bf4e2a16c4,0,7
a257390d3245dac7ec7f3aae789794b4,1,0
5ae033b9678404636da8418b78e18b2c,1,0
f1bacc0a5e4a14cef1126e2345097724,1,0
2f552b06a9c2f459c3153ab8e29d0c1a,1,3
86964670bfb1fc8de23f92f6b6293af5,1,0
c26ad06ee3806ef3a6044e948363d5be,1,0
ed264bbdcf33aadc4de1e2c4fde4ae0d,1,0
f7d2432bd8d95ca88bced9600771059e,1,0
a5611e0b71052c43a0d961d5ebb64e0b,1,0
423249c38ad04c25075ee9af85760c6e,1,0
e4ba7ba1efb5c1efc6c1f27e452a2c60,1,0
b6a45d583efc8afdd23a5d649548571c,1,0
03d00351d5290cced8fcd91becbac148,1,0
5e296d41ae97312fcdd3783c399c2218,4,0
65a035c1b2482d7ebcbf3b04d739520b,1,0
b61011122c81a9ccd4d1e94c241de474,0,5
d01b24db586ec086f17fee02931bdf6b,2,8
0f229c5c18628766c34d2650cf13e87e,1,0
53cbc0e0fbfffba114e14735bce66a76,1,0
ac4f68eb746ac916caac250b09447535,1,0
8eb56e4d746efdc9df498387918e5d62,1,0
d1d90911ac29b446cc4b9867c3e76147,1,0
05486c6af021dca1e838c15312cb9481,1,0
5bd95fd17364bf7e3a5b28538ef02643,1,0
8fc04c1e770206cf8bc65b2911bf3264,1,0
089de33bd9a484f0dc5e4bb38e179021,1,0
3e984e70332eed7e404005124475d032,1,0
8d53f5311e65be3cc336349e260fceea,0,1
03106898a870004ed1600fe0a585bda0,2,0
6555515194c5ad11b0bdcaa30318b0f5,1,0
95d987e01748511a6de768f3ef8a4cf7,0,4
87deadf45554779d42b62db9d9a4ece5,1,0
ff86cd1b2c18da88014f81dabbd2a6f5,1,0
efe634972c3ddf8df23a4e11204a0471,1,0
f402192ff2109a5a59da3d7b33a73e15,1,0
5fb69f11ad176ab71830b94c6bcc3d62,1,0
79ac48aabd84d16120389489742bc024,1,0
cd3cc13b07c7d1c55fb545178c9d1490,1,14
bf44b4c8ab819432cd51a8e34c6032b8,0,46
b150fcd9ea3f32fe8640f4e1d23619b9,1,0
dae6bedebca33d317db0926c64d7028b,1,0
ed0265b297ba782e53b1fc77683ed5ec,1,0
06e9d395bf25eaf1ed44c3ea17eb7497,1,0
187496ff1b4d0c96781e979917d6cf2c,1,0
9a7f620248fc374b844d7ebe62dbe66d,3,0
c464c41e001c71d65ebf8b7d792f9354,1,0
b774981be6ab870910b6221ce877b652,0,2
f89adcac3840c0d460722e52a4388d98,1,0
bdf689c972f354aa172b78b70f244238,1,0
93209b072331c1551a3fd427b62ecb59,1,0
68a23c5cb51a94f74bf25d1816560073,1,0
0d0a5cae86ccd251b398595889f6bfd7,1,0
a95d708cd8e55e4991ed0d1523bd6fa0,0,2
c09826cec39bb4e3cbe2aba7ff7ececf,1,6
cce8ca524cbecd309404c0ecddf8063b,1,0
d8354fa3528c08cd418ebbb1ee865efd,1,0
21220d363c84cfff70dfb639848fdbe9,1,0
dfb27e3b87af87e553acb6364bf5dd7e,1,7
89fba4f39016f6bb54ac6c875be4d31d,1,0
3a9b76c3d9e8ab4ac57f22cb668b15bf,1,0
9f5c3ae9cb413ccf5e4dec4879c98b09,1,0
52d88bf17fd8e5d6cb4c4189179f4434,3,0
c55f85849f4d8b2693f70297dd95c315,1,0
8b53d1b2f4a012b1a1a2495aba3e3bad,1,0
c4cc2f8601cd217ee54ca5a9d19e31e3,1,0
e1428b339331bcdc06022c735f4140de,1,0
dad08cbdac3b74e56b5b364244ff4968,1,0
70bb1ec85d52996ca04c34cf2e91a5b4,1,0
3958eada130291df59b89935960cc54a,1,0
509e86bc44a70c8cece146b9cdcfb4a5,1,0
f89d9ba5297941c2989ccb0e4c87a80e,2,0
3d4827abaf2670e49d81a0691dcbdec9,1,0
ab0d351ed9077baf5530d735f52f2a15,0,3
e69754942a887c903e19d9004cca517d,5,0
81ea0f0383bfa80326d77051d2c34b0f,1,0
9712fc70d58927744ef49ba1f9b6e64b,1,0
cfea8138390ccc31674bc9954cec45e1,1,0
643ab84c7e2be4b7373da33ae86c4b1f,99,0
001442857d5b918c85fbcd906ff42e1a,1,0
74875b38d760c8dd1ef100fd4d2e7fa0,1,0
04e99da7bb406475810eb9b4856c8806,1,0
dea6704b82c77857b6d9d57edeccfeab,1,0
a3b3522e38203576af8bb1e672410baf,1,0
37152ca7b14339f8b3b44c8f4e04c8b6,1,0
35d23b497a6a6d91bd695b49fc8ab9f9,1,0
e5d9f5de0308883de828968be654d477,1,0
e5d3d0a0946655a8539a0070ddf4c595,1,0
9971c9ee6263cf5256351077cd93b0ef,1,0
bf78d187559e1ca66ac1870deed47c62,1,0
e134e14878113d33619f9a00b123e5c0,1,0
80e353ecff07f538b1ecbbd2b25db449,1,0
366c904f7bc7bdb9cb66a8db6005c7e4,1,0
bda4e86d10457f0d4341ce83523a9225,1,0
f710b61cc883b32bda1f3afed7764294,1,0
a737a9926c6f79b6e7b4dfd101f5c50e,1,0
998f00120c9cf988da4882fd73ebd21c,1,0
20a3ba0ce4147a1e443766ccd042ee64,1,0
e681643167c477f830f1c391bdf6175c,1,0
5df8e2d0a7976f606903b371478695b7,1,0
40593ec69a20c4bfa0eefe1be906a762,1,0
c44d77b02454fd89df02c8316138b25f,1,0
16570fdcb246b22ce2241a91a8dd4308,1,0
ad57eaf2e906ff0d706f9ddb04acb03a,1,0
0551f239fda60991e83798ccefec37cc,2,0
47d6b912758dd16e3a7b67496702632d,1,0
d33e292980001961fd23d77a78497c33,1,0
a95bde671b28bf452781707a712c9c97,1,0
a7bd1eb294b400c7b0a941a4dfb7f2dd,1,0
1b200403fb25ee29a603b58535efab9f,1,0
bd8b902beb4d2e65756db106963210ce,0,3
0be11b547bd9ea9b438d74073153a6c2,1,0
7bc718c1514e756802986563eadcfe6b,1,0
7a86a36b3395a5a24dcbb63ff752486a,2,0
b5a679c86012bfec68f459e2bc2e631b,1,0
32aa6343692e5c7f1ebd19b5851936aa,2,0
12e148d77d1ee6404a7066f8e2649735,1,0
1fa4d0e88a9739d0ba38aec01e3b672d,1,0
e23405e82d0a2670540428d742530d73,1,0
aeb1bede9e8f15c2184d813fd0f28835,1,0
00dd05f3698d02cf3edba09b4a7649d7,1,0
0c2edc5da3044fc7db9ef6b95adffd9b,1,0
ee7ffe734187e611c7429235a4b83d05,11,8
1b85bd4297699b6241cca3d41c90e498,1,0
18bc3a670a17e39aa34c97ebb5b6ce3e,1,0
3d9d1c01f8e209e5ad12adff560466ad,2,2
64d584e1657074d5b1d66ebc065992d7,1,0
8996f57ce3b788e52b8e2c369c8c784f,1,0
fc280d24cf484655985eb1a0e382e20e,1,0
ed67c8792ab82fb9f5858dbf8c6b51b7,1,0
b357aeb2fc48f5eed1abd4327f7ad69b,1,0
528f8e79a4243fcb58ee5cab33eed77a,1,0
324db710aedba1f5651a1e2070015a9b,1,0
eaa78aa27cb23bc5f7a5909f6419a7d6,1,0
a40a33fceb540d31f55d6706c7068ec0,1,0
48f9ff222d7ecfa56a0abdffb6477f9a,1,0
2aeec8b5d17a7dcd52c80d2f0e4f5c86,1,0
3f8dbcfa7b6ba114e54ab3a02f3f0933,1,0
fcf90e4487c206c703cba886bd14224b,1,8
726cf3b02eaa075f8a16962c1377681e,1,0
cc7c1abd010519c21dcd14d96c270e1d,0,4
b113e78fd3fa2aeda0cbdc33c6a2385f,0,4
f63b35bbc98db164829eca82b15d99cf,2,0
01cb320bd33495fc0f83af814e8f4ff9,1,3
